avg DF0,avg DDF0,avg Jitter,avg Shimmer,avg apq,avg ppq,avg logE,std DF0,std DDF0,std Jitter,std Shimmer,std apq,std ppq,std logE,skewness DF0,skewness DDF0,skewness Jitter,skewness Shimmer,skewness apq,skewness ppq,skewness logE,kurtosis DF0,kurtosis DDF0,kurtosis Jitter,kurtosis Shimmer,kurtosis apq,kurtosis ppq,kurtosis logE,id
-1.167646884918213,-0.6211990714073181,4.088059252484394,9.63470987045658,54.61313923928674,4.59708073661589,-23.878647708721175,20.873960494995117,30.516862869262695,6.113219817116913,12.2851409414434,19.78124486797148,4.282164710094106,10.63988983318785,-0.6112824242806921,0.005269078700370833,2.6012286488269223,1.8599511699817384,0.9651849648457606,1.335813010200018,-0.15349071961432836,5.847480069650226,1.6628120873621404,6.482625475295379,3.3857565714293125,0.11812177678439317,0.9789217764897606,-1.2080027220174696,AVPEPUDEAC0001_atleta.wav
2.2100625038146973,0.3764912784099579,2.774931260182603,13.454595622385568,49.56907927163313,2.3566814446935678,-18.002842053325555,4.728972434997559,5.595358848571777,3.121325992295196,16.291612339404956,17.731014352797857,1.7847933910152858,8.146839260807292,0.8737837471945319,1.068953385308272,1.5189383691327805,1.3348302304351993,0.3807174813453702,1.023819312844037,-0.959968171641434,0.6646478097785331,0.021140002913853095,1.5021491403637386,0.37079559779851046,-1.1953608638856712,-0.023676761511079114,0.048411730270912834,AVPEPUDEAC0003_atleta.wav
-0.903409481048584,0.016077840700745583,4.675975199651642,12.60548086606248,57.14714445063429,3.880998998601086,-20.645371501643357,17.438444137573242,27.396320343017578,5.784242891292886,12.383733373248221,26.12035381527418,4.101519485734244,9.423651163306674,0.9298171720994065,-0.3801532450241082,2.390540582428594,1.0904173610775854,-0.719714923192654,1.557431657407375,-0.8696115908316996,4.734214712370518,3.714562544801934,6.116931025076061,0.35374483892491826,-0.7972477438554364,1.6746784059988808,-0.46606671521600784,AVPEPUDEAC0004_atleta.wav
-1.7494583129882812,1.1310534477233887,6.140357114124644,12.646885637238068,53.80408837026946,5.5181213302933525,-20.344090075034448,20.151784896850586,31.083940505981445,8.199006007815374,15.47076344461348,24.056739912048254,6.240888519711258,10.949318947640077,0.49372474719099074,0.7117401802749211,1.6818032384863344,1.6042276132662179,-0.5299964008708244,2.148753385050499,-1.0959479920840567,2.4094801618013593,2.7293638959842283,1.4149373417684226,1.8729562338152164,-1.1446304648164973,4.6468441065558075,0.1043433447400215,AVPEPUDEAC0005_atleta.wav
6.318864822387695,0.5852701663970947,3.9205653029691816,12.592522054973713,55.12139738617543,5.061540887385332,-19.055665973187946,24.407573699951172,36.87299728393555,10.159229064985741,10.329509829835725,24.538642904329592,8.881102293200247,6.479681540796122,3.5560590308089344,0.07914080364720391,3.7909219732834987,0.3135372475663517,-0.23560191671435854,2.1771991718500927,-0.5767729268369283,11.43887829391139,4.958489467348685,12.907416100553071,-1.1629860545709259,-1.020027031396216,3.3005020569586696,-1.079080329165124,AVPEPUDEAC0006_atleta.wav
-2.0685951709747314,-0.333309531211853,5.432551909669833,12.171200877162166,44.42428260725762,4.64682349244234,-19.313355932697068,27.898435592651367,42.56150436401367,8.823860994738412,13.451535198568482,23.728542709453723,4.486281473374661,9.328673549411485,-2.4124979634505714,0.21069437298576477,3.217488868524569,0.9715351005460411,0.18129516614529725,1.0971160194772764,-1.1903628623253943,9.371406486074694,2.9010518876774007,12.063252640725603,-0.3401325737434444,-1.0156978936434524,0.33431749088422125,0.3422168183564098,AVPEPUDEAC0007_atleta.wav
-0.0693206787109375,0.7077770233154297,2.5285312936958078,9.892850631150072,38.65073282656007,2.2345795130380037,-18.529685528417865,10.84278392791748,15.94823932647705,3.594579529810575,10.23189750633361,24.731189478422245,2.3035519180217445,7.12165097263358,1.1974451096073184,0.2047715517089323,2.5697811801077415,1.2673013990550122,0.007807889388607515,1.612085268782469,-0.6514707915243414,5.610755325657156,3.0565399544866514,6.194212119541302,0.9858549221689072,-1.2133283321325137,1.8592640064365593,-0.5329802748200279,AVPEPUDEAC0008_atleta.wav
4.740929126739502,-2.5173447132110596,3.8008738649464826,9.04971675727486,52.39470010466998,2.719319902714372,-24.04879543852952,26.07721710205078,34.53678512573242,8.525598225282453,11.985064352927566,32.29646495893834,3.6246061516538384,10.846172822454223,3.5536508562410916,-0.14369567187471807,3.823639193342073,2.0676013232244714,-0.12074454941091971,3.086255807527245,-0.49817243567283415,12.308894893068022,7.740956099851557,13.936206354542442,4.0192846741009705,-1.4226094233116382,10.95492714612967,-1.0315973320930827,AVPEPUDEAC0010_atleta.wav
-0.9206657409667969,0.5041584968566895,2.9583095220440687,7.729562411160997,28.665322965021765,2.6833704431865883,-18.394135310960873,18.773908615112305,31.019733428955078,5.5147784463700615,9.504442440708624,24.78478081878768,3.986266024316378,8.284696892969817,2.8262478642335886,-1.6531606892033344,3.5601688368269935,1.9307439904366868,0.7028578496517065,2.856642973381525,-0.9494649353052789,12.609317690985467,9.430421620749591,12.939752224113132,3.0007323592195077,-0.9565145812926255,8.324778696568142,0.1357058321657747,AVPEPUDEAC0011_atleta.wav
1.2164520025253296,0.02942747250199318,3.1081941820757084,10.93470390489679,48.1385814885798,3.603600548337987,-19.54031733856809,16.485759735107422,25.43378257751465,5.100027479864113,12.563508934165817,24.967853112301857,3.7458150225969615,8.659461848987595,2.15972197371396,-1.1279665665621625,2.904252500775188,1.2623573992192083,0.14659061300764203,1.5956861572991397,-0.8680745001288853,7.344423049461307,5.613073740198596,8.631563723212594,0.5638194415115412,-1.5915297517138012,2.313147614265711,-0.48126726842874445,AVPEPUDEAC0012_atleta.wav
